STATE,COUNTY,METRO_NAME,POPESTIMATE2019,LATITUDE,LONGITUDE,METRO_POPULATION,PERCENT_METRO_POPULATION
Maryland,St. Mary's,Rural,113510,38.30058422,-76.60629280000000,,
Maryland,Talbot,Rural,37181,38.76618159,-76.10882561,,
Maryland,Washington,Hagerstown,151049,39.60835778,-77.82002295,151049,1.000
Maryland,Wicomico,Rural,103609,38.37301947,-75.62705831,,
Maryland,Worcester,Rural,52276,38.21274277,-75.33200012,,
Massachusetts,Barnstable,Barnstable-Yarmouth,212990,41.72980578,-70.28854339,212990,1.000
Massachusetts,Berkshire,Pittsfield,124944,42.37428441,-73.20524838,124944,1.000
Massachusetts,Bristol,New Bedford,565217,41.79228404,-71.10872211,565217,1.000
Massachusetts,Dukes,Rural,17332,41.40674725,-70.68763497,,
Massachusetts,Essex,Boston,789034,42.6687626,-70.94687179,4432617,0.178
Massachusetts,Franklin,Springfield-Holyoke,70180,42.58119713,-72.58602547,231010,0.304
Massachusetts,Hampden,Worcester,466372,42.13440424,-72.63235561,1413776,0.330
Massachusetts,Hampshire,Springfield-Holyoke,160830,42.33997957,-72.65898478,231010,0.696
Massachusetts,Middlesex,Boston,1611699,42.48607732,-71.39049229,4432617,0.364
Massachusetts,Nantucket,Rural,11399,41.2942019,-70.08774729,,
Massachusetts,Dukes and Nantucket,Rural,11399,41.40674725,-70.68763497,,
Massachusetts,Norfolk,Boston,706775,42.16073095,-71.20530408,4432617,0.159
Massachusetts,Plymouth,Boston,521202,41.94070556,-70.80802823,4432617,0.118
Massachusetts,Suffolk,Boston,803907,42.327951400000000,-71.07850442,4432617,0.181
Massachusetts,Worcester,Worcester,830622,42.35026951,-71.90493363,1413776,0.588
Michigan,Alcona,Rural,10405,44.6846864,-83.59507875,,
Michigan,Alger,Rural,9108,46.41292944,-86.60260122,,
Michigan,Allegan,Grand Rapids,118081,42.59147037,-85.89102866,1240432,0.095
Michigan,Alpena,Rural,28405,45.03477666,-83.62212411,,
Michigan,Antrim,Rural,23324,44.99690221,-85.15503082,,
Michigan,Arenac,Rural,14883,44.0636262,-83.89277559,,
Michigan,Baraga,Rural,8209,46.6720582,-88.36363591,,
Michigan,Barry,Rural,61550,42.59513984,-85.30834519,,
Michigan,Bay,Saginaw-Bay City-Midland,103126,43.70639106,-83.98731479,376821,0.274
Michigan,Benzie,Rural,17766,44.63899297,-86.01608482,,
Michigan,Berrien,Benton Harbor,153401,41.95447397,-86.41313080000000,153401,1.000
Michigan,Branch,Rural,43517,41.91600556,-85.05929476,,
Michigan,Calhoun,Kalamazoo,134159,42.24633834,-85.00493569,474902,0.283
Michigan,Cass,Rural,51787,41.91522292,-85.99405727,,
Michigan,Charlevoix,Rural,26143,45.37790017,-85.19614053,,
Michigan,Cheboygan,Rural,25276,45.44787015,-84.50122149,,
Michigan,Chippewa,Rural,37349,46.29552653,-84.54353449,,
Michigan,Clare,Rural,30950,43.98794227,-84.84819860000000,,
Michigan,Clinton,Lansing-East Lansing,79595,42.94400871,-84.60145248,482269,0.165
Michigan,Crawford,Rural,14029,44.68255561,-84.61006219,,
Michigan,Delta,Rural,35784,45.90484910000000,-86.9080745,,
Michigan,Dickinson,Rural,25239,46.00999672,-87.86961634,,
Michigan,Eaton,Lansing-East Lansing,110268,42.59599185,-84.83740035,482269,0.229
Michigan,Emmet,Rural,33415,45.52625509,-84.89083249,,
Michigan,Genesee,Flint,405813,43.02244215,-83.70589709,405813,1.000
Michigan,Gladwin,Rural,25449,43.98901072,-84.38774817,,
Michigan,Gogebic,Rural,13975,46.40862701,-89.69377193,,
Michigan,Grand Traverse,Rural,93088,44.69565625,-85.55585247,,
Michigan,Gratiot,Rural,40711,43.29265605,-84.60505416,,
Michigan,Hillsdale,Rural,45605,41.88753639,-84.59312019,,
Michigan,Houghton,Rural,35684,46.89988536,-88.68495385,,
Michigan,Huron,Rural,30981,43.83353985,-83.04078453,,
Michigan,Ingham,Lansing-East Lansing,292406,42.59716886,-84.37472069,482269,0.606
Michigan,Ionia,Rural,64697,42.94502238,-85.07413319,,
Michigan,Iosco,Rural,25127,44.35486835,-83.63484895,,
Michigan,Iron,Rural,11066,46.20974132,-88.53136251,,
Michigan,Isabella,Rural,69872,43.64060976,-84.84664923,,
Michigan,Jackson,Rural,158510,42.24807035,-84.42258681,,
Michigan,Kalamazoo,Kalamazoo,265066,42.24542231,-85.53038622,474902,0.558
Michigan,Kalkaska,Rural,18038,44.68512729,-85.09085699,,
Michigan,Kent,Grand Rapids,656955,43.03197711,-85.54934642,1240432,0.530
Michigan,Keweenaw,Rural,2116,47.63197653,-88.41434263,,
Michigan,Lake,Rural,11853,43.99050893,-85.802173,,
Michigan,Lapeer,Rural,87607,43.09052506,-83.22153148,,
Michigan,Leelanau,Rural,21761,44.94430054,-85.80150326,,
Michigan,Lenawee,Ann Arbor,98451,41.89475156,-84.06603727,658047,0.150
Michigan,Livingston,Ann Arbor,191995,42.60302282,-83.91297209,658047,0.292
Michigan,Luce,Rural,6229,46.47227431,-85.54471223,,
Michigan,Mackinac,Rural,10799,46.07028979,-85.04980537,,
Michigan,Macomb,Detroit,873972,42.69158356,-82.92752801,4190527,0.209
Michigan,Manistee,Rural,24558,44.33352407,-86.05626916,,
Michigan,Marquette,Rural,66699,46.4338914,-87.64043701,,
Michigan,Mason,Rural,29144,43.99509218,-86.24988902,,
Michigan,Mecosta,Rural,43453,43.64064262,-85.32463223,,
Michigan,Menominee,Rural,22780,45.58038692,-87.55370409,,
Michigan,Midland,Saginaw-Bay City-Midland,83156,43.64330771,-84.38804374,376821,0.221
Michigan,Missaukee,Rural,15118,44.33772443,-85.09256478,,
Michigan,Monroe,Detroit,150500,41.92734151,-83.53749864,4190527,0.036
Michigan,Montcalm,Rural,63888,43.31082541,-85.15252824,,
Michigan,Montmorency,Rural,9328,45.0275929,-84.12696227,,
Michigan,Muskegon,Grand Rapids,173566,43.29123859,-86.15176712,1240432,0.140
Michigan,Newaygo,Rural,48980,43.554374000000000,-85.80070107,,
Michigan,Oakland,Detroit,1257584,42.66090111,-83.38595416,4190527,0.300
Michigan,Oceana,Rural,26467,43.64124435,-86.26726673,,
Michigan,Ogemaw,Rural,20997,44.33481032,-84.12725175,,
Michigan,Ontonagon,Rural,5720,46.665226200000000,-89.31390481,,
Michigan,Osceola,Rural,23460,43.98992088,-85.32566756,,
Michigan,Oscoda,Rural,8241,44.68192279,-84.12939244,,
Michigan,Otsego,Rural,24668,45.02085831,-84.59898295,,
Michigan,Ottawa,Grand Rapids,291830,42.95996803,-85.9969107,1240432,0.235
Michigan,Presque Isle,Rural,12592,45.34018577,-83.91498656,,
Michigan,Roscommon,Rural,24019,44.33473082,-84.61067651,,
Michigan,Saginaw,Saginaw-Bay City-Midland,190539,43.33433923,-84.05131210000000,376821,0.506
Michigan,Sanilac,Rural,41170,43.42406072,-82.82055898,,
Michigan,Schoolcraft,Rural,8094,46.19235734,-86.19972234,,
Michigan,Shiawassee,Rural,68122,42.95392800000000,-84.14585902,,
Michigan,St. Clair,Detroit,159128,42.92655373,-82.67937954,4190527,0.038
Michigan,St. Joseph,Rural,60964,41.91441767,-85.52797979,,
Michigan,Tuscola,Rural,52245,43.46606813,-83.41897025,,
Michigan,Van Buren,Kalamazoo,75677,42.25190229,-86.01939087,474902,0.159
Michigan,Washtenaw,Ann Arbor,367601,42.253105,-83.83853204,658047,0.559
Michigan,Wayne,Detroit,1749343,42.28098405,-83.281255,4190527,0.418
Michigan,Wexford,Rural,33631,44.33853602,-85.57712739,,
Minnesota,Aitkin,Rural,15886,46.60962049,-93.41168260000000,,
Minnesota,Anoka,Minneapolis-St. Paul,356921,45.27476015,-93.24604565,3354263,0.106
Minnesota,Becker,Rural,34423,46.93479392,-95.67158144,,
Minnesota,Beltrami,Rural,47188,47.97373527,-94.93732139,,
Minnesota,Benton,Rural,40889,45.69804958,-93.99514135,,
Minnesota,Big Stone,Rural,4991,45.42712824,-96.41403739,,
Minnesota,Blue Earth,Rural,67653,44.03554215,-94.06699781,,
Minnesota,Brown,Rural,25008,44.24205652,-94.72562874,,
Minnesota,Carlton,Rural,35871,46.59180601,-92.67601019,,
Minnesota,Carver,Minneapolis-St. Paul,105089,44.82017001,-93.80099180000000,3354263,0.031
Minnesota,Cass,Rural,29779,46.95043611,-94.32603968,,
Minnesota,Chippewa,Rural,11800,45.02343421,-95.56403693,,
Minnesota,Chisago,Rural,56579,45.5021011,-92.90861945,,
Minnesota,Clay,Fargo-Moorhead,64222,46.89289518,-96.48761922,246145,0.261
Minnesota,Clearwater,Rural,8818,47.57992111,-95.37790562,,
Minnesota,Cook,Rural,5463,47.90504893,-90.52629546,,
Minnesota,Cottonwood,Rural,11196,44.00715262,-95.18138802,,
Minnesota,Crow Wing,Rural,65055,46.48096553,-94.06755609,,
Minnesota,Dakota,Minneapolis-St. Paul,429021,44.67172617,-93.06299363,3354263,0.128
Minnesota,Dodge,Rural,20934,44.02238415,-92.86244324,,
Minnesota,Douglas,Rural,38141,45.93348491,-95.45335469,,
Minnesota,Faribault,Rural,13653,43.67381499,-93.94787458,,
Minnesota,Fillmore,Rural,21067,43.67394126,-92.08980382,,
Minnesota,Freeborn,Rural,30281,43.67385583,-93.34884422,,
Minnesota,Goodhue,Rural,46340,44.40849741,-92.72341950000000,,
Minnesota,Grant,Rural,5972,45.93424769,-96.01139609,,
Minnesota,Hennepin,Minneapolis-St. Paul,1265843,45.00761521,-93.47694895,3354263,0.377
Minnesota,Houston,Rural,18600,43.67129565,-91.49143057,,
Minnesota,Hubbard,Rural,21491,47.10778564,-94.91693868,,
Minnesota,Isanti,Rural,40596,45.56181234,-93.29487636,,
Minnesota,Itasca,Rural,45130,47.51009045,-93.63092229,,
Minnesota,Jackson,Rural,9846,43.67423373,-95.15398258,,
Minnesota,Kanabec,Rural,16337,45.9459309,-93.29275192,,
Minnesota,Kandiyohi,Rural,43199,45.1526059,-95.00586446,,
Minnesota,Kittson,Rural,4298,48.77754106,-96.78317184,,
Minnesota,Koochiching,Rural,12229,48.24539665,-93.78352843,,
Minnesota,Lac qui Parle,Rural,6623,44.9973857,-96.17488219,,
Minnesota,Lake,Rural,10641,47.64270764,-91.44557998,,
Minnesota,Lake of the Woods,Rural,3740,48.77217001,-94.90274472,,
Minnesota,Le Sueur,Rural,28887,44.37136597,-93.72844721,,
Minnesota,Lincoln,Rural,5639,44.41311883,-96.26688165,,
Minnesota,Lyon,Rural,25474,44.41327865,-95.83806103,,
Minnesota,Mahnomen,Rural,5527,47.32557075,-95.80921485,,
Minnesota,Marshall,Rural,9336,48.35825983,-96.37017407,,
Minnesota,Martin,Rural,19683,43.67429718,-94.55099908,,
Minnesota,McLeod,Rural,35893,44.82367677,-94.27287017,,
Minnesota,Meeker,Rural,23222,45.12328869,-94.52839455,,
Minnesota,Mille Lacs,Rural,26277,45.93705297,-93.63236823,,
Minnesota,Morrison,Rural,33386,46.01265363,-94.27341528,,
Minnesota,Mower,Rural,40062,43.67142874,-92.75234549,,
Minnesota,Murray,Rural,8194,44.02216709,-95.76328482,,
Minnesota,Nicollet,Rural,34274,44.35291112,-94.24710352,,
Minnesota,Nobles,Rural,21629,43.67434621,-95.75329576,,
Minnesota,Norman,Rural,6375,47.32628443,-96.45620947,,
Minnesota,Olmsted,Rural,158293,44.00374114,-92.40209944,,
Minnesota,Otter Tail,Rural,58746,46.40846929,-95.70835255,,
Minnesota,Pennington,Rural,14119,48.06642577,-96.0370814,,
Minnesota,Pine,Rural,29579,46.12105238,-92.74070188,,
Minnesota,Pipestone,Rural,9126,44.02301619,-96.25841142,,
Minnesota,Polk,Rural,31364,47.77372465,-96.40134647,,
Minnesota,Pope,Rural,11249,45.58606667,-95.44451209,,
Minnesota,Ramsey,Minneapolis-St. Paul,550321,45.01625271,-93.09872295,3354263,0.164
Minnesota,Red Lake,Rural,4055,47.87197525,-96.09561104,,
Minnesota,Redwood,Rural,15170,44.40555844,-95.25207021,,
Minnesota,Renville,Rural,14548,44.72836381,-94.94553734,,
Minnesota,Rice,Rural,66972,44.3543376,-93.29658715,,
Minnesota,Rock,Rural,9315,43.67482683,-96.25296832,,
Minnesota,Roseau,Rural,15165,48.77501878,-95.81079919,,
Minnesota,Scott,Minneapolis-St. Paul,149013,44.6490231,-93.53340251,3354263,0.044
Minnesota,Sherburne,Minneapolis-St. Paul,97238,45.44447208,-93.77617511,3354263,0.029
Minnesota,Sibley,Rural,14865,44.5796592,-94.23164924,,
Minnesota,St. Louis,Duluth-Superior,199070,47.604840700000000,-92.46879855,199070,1.000
Minnesota,Stearns,St. Cloud,161075,45.55192576,-94.61078221,161075,1.000
Minnesota,Steele,Rural,36649,44.02240351,-93.22627088,,
Minnesota,Stevens,Rural,9805,45.58613007,-96.00163705,,
Minnesota,Swift,Rural,9266,45.2829032,-95.68264092,,
Minnesota,Todd,Rural,24664,46.06996226,-94.89785296,,
Minnesota,Traverse,Rural,3259,45.77298854,-96.47062949,,
Minnesota,Wabasha,Rural,21627,44.28424356,-92.23121312,,
Minnesota,Wadena,Rural,13682,46.58589171,-94.96968506,,
Minnesota,Waseca,Rural,18612,44.02211116,-93.58720034,,
Minnesota,Washington,Minneapolis-St. Paul,262440,45.03864533,-92.88429635,3354263,0.078
Minnesota,Watonwan,Rural,10897,43.97823903,-94.61413846,,
Minnesota,Wilkin,Rural,6207,46.35721532,-96.4684375,,
Minnesota,Winona,Rural,50484,43.98772283,-91.78081305,,
Minnesota,Wright,Minneapolis-St. Paul,138377,45.17297924,-93.96234781,3354263,0.041
Minnesota,Yellow Medicine,Rural,9709,44.71710183,-95.86842453,,
Mississippi,Adams,Rural,30693,31.47669768,-91.35326037,,
Mississippi,Alcorn,Rural,36953,34.88084463,-88.57996173,,
Mississippi,Amite,Rural,12297,31.17467303,-90.80501621,,
Mississippi,Attala,Rural,18174,33.08658803,-89.57838564,,
Mississippi,Benton,Rural,8259,34.81681228,-89.18945516,,
Mississippi,Bolivar,Rural,30628,33.79696941,-90.87372121,,
Mississippi,Calhoun,Rural,14361,33.93683395,-89.33686647,,
Mississippi,Carroll,Rural,9947,33.44834567,-89.91994479,,
Mississippi,Chickasaw,Rural,17103,33.91983202,-88.9481545,,
Mississippi,Choctaw,Rural,8210,33.34598242,-89.24809382,,
Mississippi,Claiborne,Rural,8988,31.97061673,-90.90702196,,
Mississippi,Clarke,Rural,15541,32.04158545,-88.68896220000000,,
Mississippi,Clay,Rural,19316,33.65358105,-88.77784255,,
Mississippi,Coahoma,Rural,22124,34.22772299,-90.60415045,,
Mississippi,Copiah,Rural,28065,31.86977774,-90.44565118,,
Mississippi,Covington,Rural,18636,31.63225413,-89.55389939,,
Mississippi,DeSoto,Rural,184945,34.87625235,-89.99091418,,
Mississippi,Forrest,Hattiesburg,74897,31.18961454,-89.25832496,138240,0.542
Mississippi,Franklin,Rural,7713,31.47786634,-90.89672989,,
Mississippi,George,Rural,24500,30.86259065,-88.64436789,,
Mississippi,Greene,Rural,13586,31.21444233,-88.63922281,,
Mississippi,Grenada,Rural,20758,33.77036166,-89.80245083,,
Mississippi,Hancock,Rural,47632,30.41830223,-89.48851033,,
Mississippi,Harrison,Biloxi-Gulport,208080,30.51359752,-89.12467576,351697,0.592
Mississippi,Hinds,Jackson,231840,32.2656285,-90.44435448,493383,0.470
Mississippi,Holmes,Rural,17010,33.12345854,-90.08923538,,
Mississippi,Humphreys,Rural,8064,33.12825718,-90.52252707,,
Mississippi,Issaquena,Rural,1327,32.72531359,-90.97392828,,
Mississippi,Itawamba,Rural,23390,34.27993475,-88.3606733,,
Mississippi,Jackson,Biloxi-Gulport,143617,30.54020656,-88.64184064,351697,0.408
Mississippi,Jasper,Rural,16383,32.01922104,-89.11786866,,
Mississippi,Jefferson,Rural,6990,31.73397872,-91.03764977,,
Mississippi,Jefferson Davis,Rural,11128,31.56884708,-89.82670990000000,,
Mississippi,Jones,Rural,68098,31.62257767,-89.16896900000000,,
Mississippi,Kemper,Rural,9742,32.75462946,-88.64105766,,
Mississippi,Lafayette,Rural,54019,34.35687874,-89.48490961,,
Mississippi,Lamar,Hattiesburg,63343,31.20572971,-89.5077704,138240,0.458
Mississippi,Lauderdale,Rural,74125,32.40419769,-88.66229662,,
Mississippi,Lawrence,Rural,12586,31.55147224,-90.10841127,,
Mississippi,Leake,Rural,22786,32.7536828,-89.52402044,,
Mississippi,Lee,Rural,85436,34.291877500000000,-88.68149954,,
Mississippi,Leflore,Rural,28183,33.55545125,-90.29900733,,
Mississippi,Lincoln,Rural,34153,31.53288662,-90.45391915,,
Mississippi,Lowndes,Rural,58595,33.47386518,-88.44191530000000,,
Mississippi,Madison,Jackson,106272,32.63389156,-90.03513564,493383,0.215
Mississippi,Marion,Rural,24573,31.23132643,-89.8209217,,
Mississippi,Marshall,Rural,35294,34.76216286,-89.50299462,,
Mississippi,Monroe,Rural,35252,33.89236763,-88.4808438,,
Mississippi,Montgomery,Rural,9775,33.49419589,-89.61729103,,
Mississippi,Neshoba,Rural,29118,32.75339664,-89.11726492,,
Mississippi,Newton,Rural,21018,32.40021118,-89.11843336,,
Mississippi,Noxubee,Rural,10417,33.11009499,-88.56949061,,
Mississippi,Oktibbeha,Rural,49587,33.42491685,-88.87905132,,
Mississippi,Panola,Rural,34192,34.36398677,-89.95064249,,
Mississippi,Pearl River,Rural,55535,30.77090935,-89.58677275,,
Mississippi,Perry,Rural,11973,31.17161885,-88.99281835,,
Mississippi,Pike,Rural,39288,31.17507789,-90.40392572,,
Mississippi,Pontotoc,Rural,32174,34.226046000000000,-89.03636807,,
Mississippi,Prentiss,Rural,25126,34.61810501,-88.51986294,,
Mississippi,Quitman,Rural,6792,34.25157572,-90.28908,,
Mississippi,Rankin,Jackson,155271,32.26469147,-89.94537876,493383,0.315
Mississippi,Scott,Rural,28124,32.406704100000000,-89.53789439,,
Mississippi,Sharkey,Rural,4321,32.88149103,-90.81595380000000,,
Mississippi,Simpson,Rural,26658,31.91282117,-89.91716179,,
Mississippi,Smith,Rural,15916,32.01744532,-89.50644846,,
Mississippi,Stone,Rural,18336,30.79187949,-89.11547539,,
Mississippi,Sunflower,Rural,25110,33.60192578,-90.58882684,,
Mississippi,Tallahatchie,Rural,13809,33.95339918,-90.1729398,,
Mississippi,Tate,Rural,28321,34.65133709,-89.94485778,,
Mississippi,Tippah,Rural,22015,34.76872156,-88.90988194,,
Mississippi,Tishomingo,Rural,19383,34.74023475,-88.23917219,,
Mississippi,Tunica,Rural,9632,34.64967704,-90.37481167,,
Mississippi,Union,Rural,28815,34.49162015,-89.00776006,,
Mississippi,Walthall,Rural,14286,31.14971548,-90.10446654,,
Mississippi,Warren,Rural,45381,32.35810271,-90.83352619,,
Mississippi,Washington,Rural,43909,33.28392041,-90.94196237,,
Mississippi,Wayne,Rural,20183,31.64135687,-88.69573913,,
Mississippi,Webster,Rural,9689,33.61300486,-89.28392912,,
Mississippi,Wilkinson,Rural,8630,31.16078225,-91.31018819,,
Mississippi,Winston,Rural,17955,33.08747908,-89.03391385,,
Mississippi,Yalobusha,Rural,12108,34.02824175,-89.70762050000000,,
Mississippi,Yazoo,Rural,29690,32.77890365,-90.39656148,,
Missouri,Adair,Rural,25343,40.19058551,-92.60078167,,
Missouri,Andrew,Rural,17712,39.98492163,-94.80163024,,
Missouri,Atchison,Rural,5143,40.43238737,-95.42970639,,
Missouri,Audrain,Rural,25388,39.215877,-91.84242683,,
Missouri,Barry,Rural,35789,36.70978521,-93.82919888,,
Missouri,Barton,Rural,11754,37.50207671,-94.34757022,,
Missouri,Bates,Rural,16172,38.25271289,-94.34113157,,
Missouri,Benton,Rural,19443,38.29503305,-93.28756116,,
Missouri,Bollinger,Rural,12133,37.32449052,-90.02725304,,
Missouri,Boone,Columbia/MO,180463,38.99186229,-92.30723575,180463,1.000
Missouri,Buchanan,St. Joseph,87364,39.65816401,-94.80138942,87364,1.000
Missouri,Butler,Rural,42478,36.71462476,-90.40421163,,
Missouri,Caldwell,Rural,9020,39.65620858,-93.98308093,,
Missouri,Callaway,Rural,44743,38.83674754,-91.92186505,,
Missouri,Camden,Rural,46305,38.02199522,-92.76083747,,
Missouri,Cape Girardeau,Rural,78871,37.38489388,-89.6843587,,
Missouri,Carroll,Rural,8679,39.42762566,-93.50626255,,
Missouri,Carter,Rural,5982,36.94160441,-90.96051322,,
Missouri,Cass,Kansas City,105780,38.64789422,-94.353399,2012745,0.053
Missouri,Cedar,Rural,14349,37.72391475,-93.85445441,,
Missouri,Chariton,Rural,7426,39.51499357,-92.9629191,,
Missouri,Christian,Springfield/MO,88595,36.9711783,-93.18537118,381681,0.232
Missouri,Clark,Rural,6797,40.41040752,-91.73661677,,
Missouri,Clay,Kansas City,249948,39.31132056,-94.41850862,2012745,0.124
Missouri,Clinton,Rural,20387,39.6013098,-94.40465394,,
Missouri,Cole,Rural,76745,38.50455671,-92.27860244,,
Missouri,Cooper,Rural,17709,38.844478,-92.80896081,,
Missouri,Crawford,Rural,23920,37.97663738,-91.30528104,,
Missouri,Dade,Rural,7561,37.431814,-93.8503345,,
Missouri,Dallas,Rural,16878,37.681135500000000,-93.02127031,,
Missouri,Daviess,Rural,8278,39.96145298,-93.98519678,,
Missouri,DeKalb,Rural,12547,39.89201062,-94.40476508,,
Missouri,Dent,Rural,15573,37.60663134,-91.50790473,,
Missouri,Douglas,Rural,13185,36.9325593,-92.49905109,,
Missouri,Dunklin,Rural,29131,36.27167174,-90.09122243,,
Missouri,Franklin,St. Louis,103967,38.41127108,-91.07522826,2247927,0.046
Missouri,Gasconade,Rural,14706,38.43947277,-91.50847147,,
Missouri,Gentry,Rural,6571,40.21097916,-94.40944419,,
Missouri,Greene,Springfield/MO,293086,37.2575872,-93.34230916,381681,0.768
Missouri,Grundy,Rural,9850,40.11406587,-93.56509276,,
Missouri,Harrison,Rural,8352,40.35570088,-93.99222144,,
Missouri,Henry,Rural,21824,38.38482826,-93.79293734,,
Missouri,Hickory,Rural,9544,37.94163617,-93.3203037,,
Missouri,Holt,Rural,4403,40.09799248,-95.21638880000000,,
Missouri,Howard,Rural,10001,39.1435761,-92.69756691,,
Missouri,Howell,Rural,40117,36.77383887,-91.88683935,,
Missouri,Iron,Rural,10125,37.55487945,-90.7735296,,
Missouri,Jackson,Kansas City,703011,39.01002188,-94.34724536,2012745,0.349
Missouri,Jasper,Joplin,121328,37.20351921,-94.34050458,179564,0.676
Missouri,Jefferson,St. Louis,225081,38.25926778,-90.53870896,2247927,0.100
Missouri,Johnson,Rural,54062,38.74719601,-93.80691168,,
Missouri,Knox,Rural,3959,40.12699751,-92.14780832,,
Missouri,Laclede,Rural,35723,37.65896829,-92.5888493,,
Missouri,Lafayette,Rural,32708,39.06986886,-93.78076396,,
Missouri,Lawrence,Rural,38355,37.10626634,-93.83293097,,
Missouri,Lewis,Rural,9776,40.09673161,-91.72070156,,
Missouri,Lincoln,Rural,59013,39.05345619,-90.95588181,,
Missouri,Linn,Rural,11920,39.87001769,-93.10704106,,
Missouri,Livingston,Rural,15227,39.78110272,-93.54645978,,
Missouri,Macon,Rural,15117,39.83049768,-92.56453089,,
Missouri,Madison,Rural,12088,37.47865134,-90.34671430000000,,
Missouri,Maries,Rural,8697,38.16193985,-91.92249662,,
Missouri,Marion,Rural,28530,39.80601912,-91.62203062,,
Missouri,McDonald,Rural,22837,36.62869595,-94.34867205,,
Missouri,Mercer,Rural,3617,40.42212303,-93.56829590000000,,
